Longitude,Latitude,Roadsegment
-8.624871,41.15736,2951
-8.626185,41.157513,2951
-8.627904,41.157873,2959
-8.628282,41.158557,134546
-8.629254,41.158872,276241
-8.629497,41.158827,276243
-8.630019,41.158521,276246
-8.63028,41.157738,276250
-8.629686,41.156982,276256
-8.629515,41.15691,208934
-8.629542,41.156514,2934
-8.629749,41.155911,2937
-8.630649,41.159727,142764
-8.630091,41.159007,156185
-8.630154,41.158332,276247
-8.629776,41.15709,276256
-8.629344,41.156937,276258
-8.628984,41.156982,276260
-8.62866,41.156946,276263
-8.627886,41.156172,80864
-8.633133,41.157702,48894
-8.632584,41.157864,259926
-8.631783,41.157,259927
-8.631009,41.156865,10197
-8.630145,41.157288,276254
-8.62965,41.157027,276256
-8.628435,41.156838,80864
-8.630244,41.157387,276253
-8.629938,41.157063,276255
-8.629713,41.156946,276256
-8.629551,41.156352,2934
-8.629731,41.156055,2936
-8.62992,41.15565,2940
-8.630181,41.157198,276254
-8.630118,41.157369,189270
-8.629605,41.157153,250707
-8.629515,41.156685,208935
-8.629731,41.155848,2937
-8.627958,41.157747,276279
-8.627949,41.157657,276278
-8.627859,41.157783,276279
-8.627886,41.158512,2653
-8.627679,41.157747,2952
-8.627895,41.157729,2955
-8.627949,41.15781,276280
-8.628093,41.157927,274018
-8.627301,41.158332,2653
-8.625078,41.15961,2652
-8.62479,41.159835,2652
-8.623647,41.160042,208041
-8.624547,41.159916,208041
-8.626554,41.159061,2652
-8.627454,41.158692,2653
-8.627769,41.158566,2653
-8.628777,41.158854,134549
-8.628741,41.159124,148168
-8.628696,41.159214,148168
-8.627733,41.158593,2653
-8.626194,41.159259,2652
-8.624916,41.159808,2652
-8.624232,41.159979,208041
-8.624187,41.157162,80863
-8.625195,41.157315,2951
-8.626815,41.157639,2952
-8.627679,41.157702,2952
-8.627778,41.157711,2953
-8.627976,41.158134,276268
-8.628471,41.158773,134547
-8.629065,41.158899,276277
-8.63019,41.158467,276246
-8.631171,41.158296,288427
-8.633691,41.158701,288419
-8.63325,41.158584,164197
-8.631432,41.158287,288425
-8.631036,41.158179,288426
-8.630298,41.157684,276250
-8.629947,41.157225,276255
-8.629434,41.157036,276257
-8.62794,41.157576,2960
-8.626545,41.15745,2968
-8.625321,41.157234,2971
-8.625141,41.157243,2971
-8.625033,41.157225,2971
-8.625078,41.157315,2971
-8.623647,41.157054,80862
-8.625015,41.156937,10812
-8.623557,41.158872,208984
-8.624439,41.159232,208981
-8.624592,41.159304,208979
-8.6247,41.159565,208975
-8.630928,41.160132,142763
-8.630118,41.159016,156185
-8.630001,41.158872,156185
-8.630208,41.158458,276246
-8.631477,41.15844,288427
-8.633916,41.158692,164195
-8.630361,41.159358,156182
-8.630145,41.159097,156184
-8.629974,41.158521,250692
-8.630127,41.158359,250694
-8.63019,41.157522,250701
-8.629515,41.157027,274004
-8.628624,41.156973,276263
-8.627823,41.156055,80864
-8.630946,41.160069,142763
-8.630829,41.159952,142763
-8.630784,41.159871,142764
-8.630271,41.159133,156183
-8.630217,41.159034,156184
-8.629974,41.158719,156186
-8.630262,41.158143,276264
-8.630343,41.157729,276250
-8.630235,41.157405,276253
-8.629866,41.157099,276255
-8.628669,41.156964,276263
-8.62785,41.156055,80864
-8.625609,41.157423,2951
-8.627643,41.157729,2952
-8.627643,41.157882,2952
-8.627877,41.157882,276266
-8.627904,41.158107,276268
-8.62848,41.158611,134547
-8.627832,41.157594,2964
-8.628003,41.157621,276278
-8.628057,41.15772,274015
-8.628147,41.158278,274020
-8.62884,41.158971,148167
-8.624115,41.158989,208983
-8.624682,41.159772,208974
-8.627841,41.157693,276278
-8.628057,41.157792,250670
-8.62821,41.158242,274038
-8.6292,41.158746,257988
-8.629326,41.158818,250687
-8.630055,41.15844,250694
-8.630217,41.157864,250699
-8.630253,41.157531,250700
-8.629866,41.157117,276255
-8.629785,41.157072,276256
-8.629029,41.15691,276260
-8.628714,41.156919,276262
-8.628471,41.156847,80864
-8.627706,41.155821,80864
-8.623935,41.160105,208041
-8.624637,41.15988,208041
-8.626131,41.159223,2652
-8.627013,41.158881,2652
-8.627292,41.158773,2653
-8.627409,41.158728,2653
-8.627571,41.158647,2653
-8.628363,41.158557,134546
-8.62965,41.158764,276243
-8.63001,41.158557,276245
-8.630352,41.157783,276250
-8.629839,41.157162,276255
-8.629731,41.155956,2936
-8.633133,41.158935,52556
-8.628336,41.157423,225386
-8.627922,41.157864,276280
-8.624088,41.160006,208041
-8.624286,41.159862,208041
-8.624601,41.160024,276584
-8.624601,41.159934,276585
-8.625753,41.159448,2652
-8.626275,41.15934,2652
-8.626833,41.15907,2652
-8.626923,41.159034,2652
-8.627085,41.158872,2652
-8.627481,41.1588,2653
-8.629497,41.158863,276242
-8.629641,41.158818,276243
-8.629785,41.158791,276244
-8.63037,41.158305,231188
-8.63397,41.158899,288419
-8.633601,41.159025,288419
-8.63046,41.15835,231194
-8.62974,41.157378,273999
-8.629425,41.157153,274004
-8.624934,41.157,10812
-8.624934,41.157126,10812
-8.62515,41.156298,10813
-8.627688,41.156172,80864
-8.628624,41.157045,189274
-8.628417,41.157261,274012
-8.628219,41.157522,274013
-8.62821,41.157738,225393
-8.627958,41.157828,274017
-8.628003,41.158152,274019
-8.628138,41.158449,134544
-8.628561,41.158746,134547
-8.630064,41.157477,250702
-8.629506,41.157072,274004
-8.627976,41.157693,225395
-8.62875,41.158809,134549
-8.630559,41.15961,156181
-8.629803,41.158683,189267
-8.630172,41.158035,250697
-8.630163,41.157585,250700
-8.629785,41.15709,276256
-8.629407,41.156964,276257
-8.629308,41.156946,276258
-8.629155,41.15691,276260
-8.628579,41.156991,276263
-8.628174,41.157153,276272
-8.627184,41.157468,2967
-8.625897,41.157333,2971
-8.625429,41.157234,2971
-8.624916,41.156811,10812
-8.625159,41.156073,10813
-8.623584,41.15565,10797
-8.633295,41.15862,128150
-8.63298,41.159322,52556
-8.628867,41.159007,148167
-8.629164,41.158809,250686
-8.629416,41.158728,250688
-8.630253,41.157927,250698
-8.630046,41.15736,250703
-8.629119,41.157072,274006
-8.624583,41.159988,208041
-8.624277,41.159016,208983
-8.623476,41.158359,53210
-8.623737,41.157207,53210
-8.623836,41.157144,53210
-8.624943,41.157189,128158
-8.625096,41.157306,2951
-8.62443,41.160024,208041
-8.62461,41.159439,208977
-8.623701,41.158746,208984
-8.630676,41.159871,142764
-8.630361,41.159295,156182
-8.630091,41.158962,156185
-8.629983,41.158575,276245
-8.630262,41.158197,276264
-8.630307,41.1579,276249
-8.629686,41.157081,276256
-8.628174,41.156559,80864
-8.624475,41.157252,2949
-8.625816,41.157459,2951
-8.626734,41.157594,2952
-8.62686,41.157594,2952
-8.62704,41.157594,2952
-8.627319,41.157648,2952
-8.627958,41.157783,276279
-8.628066,41.157882,250670
-8.6283,41.158161,274037
-8.629119,41.158827,250686
-8.629272,41.158836,250687
-8.629506,41.1588,250688
-8.630127,41.158341,276247
-8.630307,41.157918,276249
-8.630361,41.15772,276250
-8.630262,41.157693,276250
-8.623872,41.160123,208041
-8.624493,41.159988,208041
-8.626428,41.159133,2652
-8.627769,41.15862,2653
-8.62776,41.158512,2653
-8.627697,41.158593,2653
-8.627868,41.158575,2653
-8.628381,41.158791,134547
-8.629515,41.158845,276243
-8.629668,41.158809,276243
-8.629866,41.158701,276244
-8.629992,41.158611,276245
-8.630298,41.158143,276264
-8.630397,41.157675,276250
-8.623296,41.157018,80862
-8.625636,41.157432,2951
-8.627211,41.157666,2952
-8.627463,41.157666,2952
-8.627724,41.157738,2952
-8.627913,41.15799,276267
-8.628039,41.158269,276269
-8.628759,41.158845,134549
-8.628714,41.15943,148168
-8.62848,41.16015,148169
-8.633241,41.158539,197343
-8.632188,41.157459,259927
-8.631243,41.156649,246152
-8.630289,41.157225,10197
-8.630037,41.157243,276254
-8.629317,41.156955,276258
-8.628156,41.157423,276274
-8.626878,41.157495,2967
-8.625429,41.157261,2971
-8.624898,41.157063,10812
-8.625222,41.155983,10813
-8.624061,41.156199,18393
-8.624007,41.156433,18393
-8.624016,41.156514,18393
-8.623872,41.156838,18393
-8.624106,41.157081,80863
-8.624304,41.16006,208041
-8.624664,41.159898,208041
-8.626563,41.159034,2652
-8.62758,41.158647,2653
-8.628309,41.158566,134546
-8.629659,41.1588,276243
-8.630064,41.158575,250692
-8.630424,41.158224,276264
-8.630388,41.157594,276251
-8.629686,41.157054,276256
-8.629668,41.15628,2934
-8.62812,41.157522,274013
-8.627931,41.15781,274017
-8.628138,41.157729,225393
-8.629128,41.158494,250680
-8.629524,41.158728,250682
-8.629704,41.158701,250690
-8.630244,41.157954,250697
-8.62992,41.157135,276255
-8.629569,41.156325,2934
-8.629677,41.156028,2936
-8.632872,41.157801,48894
-8.632737,41.158098,131991
-8.632845,41.158548,288432
-8.63163,41.158521,288427
-8.631135,41.158503,288427
-8.631099,41.158575,288427
-8.63019,41.158386,276247
-8.629911,41.157306,250704
-8.629875,41.157234,250705
-8.629425,41.156937,208934
-8.629092,41.156865,276260
-8.628948,41.156892,276261
-8.628921,41.157099,225402
-8.628948,41.157207,225407
-8.628939,41.157099,225404
-8.624646,41.159538,208976
-8.624664,41.159457,208977
-8.62758,41.155686,80868
-8.628309,41.156703,80864
-8.628453,41.156748,80864
-8.628309,41.157243,276272
-8.627751,41.157504,2966
-8.625483,41.157414,2971
-8.624889,41.157531,3587
-8.624754,41.158386,3587
-8.624655,41.158512,3587
-8.624556,41.158503,3587
-8.624376,41.158863,3587
-8.624241,41.158926,3587
-8.627508,41.15592,80864
-8.6283,41.156775,80864
-8.628417,41.156802,80864
-8.628291,41.157216,276272
-8.627985,41.15754,276275
-8.627922,41.157648,276278
-8.62794,41.158071,276267
-8.628408,41.158656,134547
-8.628714,41.159349,148168
-8.623323,41.158539,208986
-8.624205,41.159052,16855
-8.624655,41.160096,229911
-8.624358,41.159061,208982
-8.628381,41.157261,274012
-8.6283,41.157351,274012
-8.628039,41.157585,274014
-8.628354,41.158548,278837
-8.62956,41.158764,250689
-8.629668,41.158737,250689
-8.630343,41.157783,276250
-8.62956,41.156937,276257
-8.629893,41.15574,2939
-8.628219,41.157387,274013
-8.627985,41.157702,225395
-8.628444,41.158701,134547
-8.630208,41.158377,276247
-8.632305,41.158512,288430
-8.624484,41.157243,2949
-8.625024,41.156838,10812
-8.625375,41.155776,289707
-8.625942,41.155668,53215
-8.626428,41.155893,273139
-8.62839,41.157423,274013
-8.628291,41.15736,274013
-8.627931,41.157621,2962
-8.626725,41.157468,2967
-8.625321,41.157243,2971
-8.625087,41.156667,10812
-8.625312,41.155623,11479
-8.630082,41.157405,250702
-8.629569,41.157063,250708
-8.623224,41.157036,80862
-8.625888,41.157522,2951
-8.627427,41.157864,2952
-8.627787,41.157936,276266
-8.627886,41.158053,276267
-8.62866,41.158674,134548
-8.629443,41.158818,276242
-8.630217,41.158152,276264
-8.630559,41.157189,10197
-8.631891,41.157117,259927
-8.633007,41.158359,259929
-8.629011,41.157252,225410
-8.628912,41.157243,225408
-8.628111,41.157675,274015
-8.628822,41.15889,148165
-8.628021,41.156361,80864
-8.628525,41.156964,80865
-8.628048,41.157639,276278
-8.627931,41.157684,276278
-8.627895,41.157882,276266
-8.628327,41.158728,274025
-8.628597,41.159727,148168
-8.627436,41.155803,80868
-8.628039,41.156577,80864
-8.628372,41.156964,80865
-8.628381,41.15727,274012
-8.627895,41.157702,276278
-8.62785,41.157801,276280
-8.627832,41.15799,276267
-8.627445,41.158503,2653
-8.626743,41.158971,2652
-8.626383,41.159142,2652
-8.628651,41.160015,136779
-8.628903,41.159232,136780
-8.629587,41.158836,276243
-8.630136,41.158467,276246
-8.631828,41.158395,288428
-8.628147,41.15772,274015
-8.628219,41.157585,250667
-8.628318,41.158134,274037
-8.627724,41.158557,2653
-8.626032,41.159268,2652
-8.625132,41.159682,2652
-8.624331,41.159997,208041
-8.628138,41.157558,276275
-8.626689,41.157639,2967
-8.624916,41.157117,10812
-8.625114,41.156253,10813
-8.623179,41.155785,10801
-8.623215,41.158431,208986
-8.624637,41.159331,208979
-8.624709,41.159619,208975
-8.624691,41.16006,229911
-8.624259,41.15925,208982
-8.628291,41.157441,274013
-8.628183,41.157468,274013
-8.627958,41.157783,274016
-8.628156,41.158467,274034
-8.629785,41.158692,250691
-8.630379,41.157936,276249
-8.630118,41.157234,276254
-8.629578,41.156505,2934
-8.627598,41.155902,80864
-8.62839,41.156829,80864
-8.628381,41.157135,276271
-8.628012,41.157684,276278
-8.628165,41.158305,274021
-8.629182,41.158872,276241
-8.630379,41.15826,231192
-8.63244,41.158521,288431
-8.624601,41.159358,208978
-8.628174,41.156568,80864
-8.628327,41.157216,274012
-8.627958,41.157936,274018
-8.628336,41.158548,274024
-8.628525,41.160051,148169
-8.624646,41.159871,208041
-8.626464,41.159142,2652
-8.627589,41.158701,2653
-8.628435,41.158746,134547
-8.630118,41.158512,276246
-8.630253,41.158341,276247
-8.630307,41.15763,276251
-8.629614,41.157072,276256
-8.629164,41.156991,276260
-8.628516,41.156892,80864
-8.627724,41.155866,80864
-8.624232,41.160006,208041
-8.624142,41.159916,208041
-8.624097,41.159997,208041
-8.628129,41.15763,250668
-8.627985,41.157783,274016
-8.628219,41.158305,274021
-8.628678,41.159574,148168
-8.623737,41.158683,208984
-8.623845,41.158782,208983
-8.624106,41.158935,208983
-8.624439,41.159097,208982
-8.624529,41.159196,208981
-8.624628,41.159286,208979
-8.624727,41.160069,229911
-8.628777,41.15925,136780
-8.630181,41.158305,276247
-8.632746,41.158602,288431
-8.628489,41.157027,80865
-8.628552,41.156964,276263
-8.628291,41.157504,225384
-8.628021,41.157981,274018
-8.629317,41.1588,225309
-8.630901,41.158152,288427
-8.631477,41.159106,234775
-8.63181,41.159916,128068
-8.630118,41.157252,276254
-8.62992,41.157117,276255
-8.628525,41.157126,274011
-8.627976,41.158215,274019
-8.627004,41.158818,2652
-8.625465,41.159601,2652
-8.6238,41.16015,208041
-8.624763,41.159673,208975
-8.623809,41.158746,208984
-8.623755,41.157594,53210
-8.624529,41.157198,12223
-8.624763,41.157198,12224
-8.62515,41.156613,10813
-8.626428,41.155839,273139
-8.626491,41.155929,273139
-8.626527,41.156478,273110
-8.626014,41.157351,273145
-8.626005,41.157432,2970
-8.625996,41.157531,2970
-8.628183,41.15772,225393
-8.628201,41.157621,250668
-8.628336,41.157432,225386
-8.628237,41.157477,250667
-8.628003,41.157738,225395
-8.627931,41.157819,276280
-8.627985,41.15817,276268
-8.628561,41.158854,134548
-8.629263,41.158944,276241
-8.630226,41.158386,276247
-8.631774,41.158476,288428
-8.633592,41.158719,288419
-8.632512,41.157747,259926
-8.63235,41.157657,259926
-8.632431,41.15781,259926
-8.632926,41.158413,259929
-8.633493,41.158701,288419
-8.633097,41.158971,52556
-8.633052,41.159268,52556
-8.623305,41.156901,80862
-8.624448,41.157216,2949
-8.62785,41.158242,276268
-8.628372,41.158548,278837
-8.6292,41.158719,257988
-8.629362,41.158773,250688
-8.630163,41.158098,250696
-8.630001,41.157324,276254
-8.62983,41.157108,276255
-8.629461,41.156622,208935
-8.629758,41.15574,2938
-8.628327,41.157324,274012
-8.628012,41.157666,274015
-8.628165,41.158089,225340
-8.629056,41.158908,276277
-8.629245,41.158917,276241
-8.629695,41.158791,276243
-8.630244,41.158044,250697
-8.62956,41.157081,250708
-8.629713,41.155938,2936
-8.630901,41.160114,142763
-8.630415,41.159466,156182
-8.630073,41.159016,156185
-8.629983,41.158971,156185
-8.629812,41.158737,156186
-8.630181,41.158233,250696
-8.63028,41.157837,250699
-8.629965,41.157288,250704
-8.629047,41.157045,274007
-8.628174,41.157333,276274
-8.627382,41.157567,2966
-8.626599,41.157468,2968
-8.625726,41.157333,2971
-8.625231,41.157234,2971
-8.625096,41.156541,10813
-8.62533,41.155677,10814
-8.624412,41.155605,10793
-8.630181,41.159025,156185
-8.630064,41.158863,156185
-8.629965,41.158737,156186
-8.630262,41.158197,276264
-8.630073,41.157234,276254
-8.629929,41.157009,276255
-8.629065,41.156865,276260
-8.628633,41.156937,276263
-8.628012,41.15655,80864
-8.627661,41.156019,80864
-8.633196,41.158494,197344
-8.633106,41.158422,197345
-8.632998,41.158278,197345
-8.632926,41.158188,197345
-8.632638,41.157891,259926
-8.632404,41.157648,259926
-8.632314,41.157558,259926
-8.631945,41.157153,259927
-8.631837,41.157027,259927
-8.631675,41.156847,259927
-8.631531,41.156739,197348
-8.631432,41.156649,197349
-8.631171,41.156793,10198
-8.630973,41.156892,10197
-8.630811,41.156982,10197
-8.630532,41.157144,10197
-8.630334,41.157261,10197
-8.62956,41.157,276257
-8.628507,41.156784,80864
-8.628426,41.156865,80864
-8.627778,41.156001,80864
-8.627607,41.155758,80868
-8.624439,41.159925,208041
-8.624367,41.159016,208982
-8.62362,41.158116,53210
-8.624403,41.157036,12223
-8.624763,41.157171,12224
-8.625132,41.156568,10813
-8.628894,41.159313,136780
-8.629506,41.158881,276242
-8.63055,41.158251,231194
-8.630991,41.158323,288427
-8.632935,41.15862,288432
-8.627616,41.157765,2952
-8.627778,41.157774,2954
-8.627949,41.157981,276267
-8.627958,41.158071,276267
-8.628651,41.158656,278841
-8.629344,41.158845,250687
-8.630181,41.158449,276246
-8.631531,41.158368,288427
-8.632683,41.158557,288431
-8.633232,41.158656,288418
-8.633736,41.158764,288419
-8.634042,41.1588,288419
-8.627706,41.157855,2953
-8.627949,41.15808,276267
-8.628525,41.158755,134547
-8.628966,41.158926,276277
-8.629713,41.158809,250689
-8.630289,41.158215,276264
-8.630199,41.157486,276252
-8.628732,41.157189,274010
-8.627904,41.156127,80864
-8.627481,41.155812,80868
-8.63262,41.158449,288425
-8.631027,41.158188,288426
-8.630289,41.157945,276248
-8.629785,41.157162,276255
-8.629389,41.157027,276257
-8.628642,41.157,276263
-8.628165,41.156487,80864
-8.62749,41.155794,80868
-8.628462,41.157126,276271
-8.627976,41.157702,276278
-8.627976,41.158179,274019
-8.629758,41.158665,250691
-8.631387,41.158323,288427
-8.62992,41.158629,276245
-8.630307,41.157765,276250
-8.62929,41.156955,276258
-8.62848,41.156676,80864
-8.627526,41.15574,80868
-8.628894,41.159331,136780
-8.629506,41.158872,276242
-8.63028,41.158179,276264
-8.630307,41.158035,276265
-8.630289,41.157585,276251
-8.629209,41.156937,276259
-8.628363,41.156766,80864
-8.627751,41.156091,80864
-8.627436,41.155722,80867
-8.623782,41.160069,208041
-8.623467,41.158737,208984
-8.624619,41.159637,208975
-8.624682,41.159745,208974
-8.623854,41.160087,208041
-8.624385,41.159889,208041
-8.625906,41.15934,2652
-8.627274,41.158791,2653
-8.627364,41.158746,2653
-8.628354,41.158773,134547
-8.628822,41.159133,148168
-8.623377,41.158521,208986
-8.624673,41.159349,208978
-8.624664,41.15943,208977
-8.6247,41.159781,208974
-8.629875,41.15709,276255
-8.629587,41.156397,2934
-8.624322,41.160024,208041
-8.624394,41.159952,208041
-8.625069,41.159763,2652
-8.626239,41.159205,2652
-8.626527,41.159124,2652
-8.626698,41.15907,2652
-8.627049,41.158872,2652
-8.627139,41.158827,2652
-8.627238,41.158791,2652
-8.628183,41.158593,134546
-8.629353,41.158845,276242
-8.629605,41.158782,276243
-8.629839,41.158683,189267
-8.629965,41.158602,250692
-8.630163,41.158188,250696
-8.630262,41.157783,250699
-8.630244,41.157612,250700
-8.630055,41.157333,250703
-8.62902,41.157018,274007
-8.623782,41.157081,80862
-8.626059,41.157477,2951
-8.627652,41.157738,2952
-8.627994,41.15817,276268
-8.628552,41.158773,134547
-8.629947,41.158602,276245
-8.630199,41.157369,276253
-8.629524,41.156613,208935
-8.629605,41.156334,2934
-8.626086,41.157396,2951
-8.625933,41.157378,2951
-8.625789,41.157342,2951
-8.62515,41.157297,2951
-8.626158,41.157468,2951
-8.627436,41.157639,2952
-8.627859,41.157999,276267
-8.627922,41.158098,276268
-8.628183,41.158593,134546
-8.628597,41.159763,148168
